Stress,ECG_Rate_Mean,HRV_MeanNN,HRV_SDNN,HRV_RMSSD,HRV_SDSD,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_IQRNN,HRV_Prc20NN,HRV_Prc80NN,HRV_pNN50,HRV_pNN20,HRV_MinNN,HRV_MaxNN,HRV_HTI,HRV_TINN,HRV_SD1,HRV_SD2,HRV_SD1SD2,HRV_S,HRV_CSI,HRV_CVI,HRV_CSI_Modified,HRV_PIP,HRV_IALS,HRV_PSS,HRV_PAS,HRV_GI,HRV_SI,HRV_AI,HRV_PI,HRV_C1d,HRV_C1a,HRV_SD1d,HRV_SD1a,HRV_C2d,HRV_C2a,HRV_SD2d,HRV_SD2a,HRV_Cd,HRV_Ca,HRV_SDNNd,HRV_SDNNa,HRV_DFA_alpha1,HRV_MFDFA_alpha1_Width,HRV_MFDFA_alpha1_Peak,HRV_MFDFA_alpha1_Mean,HRV_MFDFA_alpha1_Max,HRV_MFDFA_alpha1_Delta,HRV_MFDFA_alpha1_Asymmetry,HRV_MFDFA_alpha1_Fluctuation,HRV_MFDFA_alpha1_Increment,HRV_ApEn,HRV_ShanEn,HRV_FuzzyEn,HRV_CD,HRV_HFD,HRV_KFD,HRV_LZC
0,110.28461912821477,70.33962264150944,5.948313905334905,2.2274511131646553,2.1724311297656045,0.08456562150824837,0.03166708932342455,70.0,4.4478,0.06354,8.0,65.0,73.6,0.0,0.0,63.0,95.0,1.8275862068965518,0.0,1.5361407835180112,7.554427946495577,0.2033430981667661,36.457129886501846,4.917796615746841,2.2687525854843087,148.60456075671723,0.5094339622641509,0.5263157894736842,0.75,0.08333333333333333,70.27027027027026,68.84488351258486,71.83812620823467,42.10526315789473,0.8527131782945736,0.14728682170542637,1.46862614204502,0.6103679378930738,0.7210890438947631,0.2789109561052368,6.41499071026134,3.98964607278065,0.7266752582336933,0.2733247417663067,4.6534378988999805,2.8539292918415047,1.2345348838929777,0.7087287523558439,0.6197208992964511,0.95344452825277,1.0,1.4447943949520732,-0.0291236205007802,0.002710633007038023,0.12749764472056285,0.534108189365158,3.7307794841487785,0.6009059626876767,1.1794411338972368,1.4799250934874328,1.2961799034820776,0.5403698542040754
0,108.31109044163162,71.64814814814815,5.895816897029486,2.363240499902064,2.3338861740538603,0.08228847568870308,0.03298397182597866,71.0,4.4478,0.06264507042253521,5.75,66.0,75.0,0.0,0.0,64.0,91.0,2.25,0.0,1.6503067401910116,7.74151532366443,0.21317618982763215,40.13659478536798,4.690955405519584,2.3105106338517585,145.2604126178254,0.5370370370370371,0.5,0.75,0.25,34.523809523809526,35.01133481342059,33.97849709788469,65.0,0.33445945945945943,0.6655405405405405,0.9756654533819863,1.3763105642371452,0.35674753627194844,0.6432524637280516,4.623879088505942,6.208929189595308,0.35573705345253986,0.6442629465474601,3.341570057775657,4.496945210397799,1.6322370518944176,0.561287565298485,1.079364092209481,1.3600078748587234,1.0,-0.7901874848695094,0.0,0.0010963386918761463,0.051983950534758586,0.39734347618797283,3.928899373753696,0.6183093589544065,1.3696357026695292,1.4196891866185193,1.4003016036893106,0.8525759262464397
0,102.05146147456405,76.75510204081633,11.993975244966563,6.32620212555158,6.377841461037399,0.1562629053452171,0.08242060732571854,75.0,14.825999999999999,0.19768,19.0,65.0,89.0,0.0,2.0408163265306123,62.0,105.0,2.8823529411764706,0.0,4.509814946432263,16.38547591380811,0.2752324662496878,232.14944740305916,3.6332922987828455,3.072737764192337,238.13289379812326,0.3877551020408163,0.3333333333333333,0.5,0.1,56.21301775147928,56.614207130331536,55.825881130474265,66.66666666666666,0.810515356585112,0.18948464341488813,4.069868522106585,1.9678263199611685,0.30392616649565224,0.6960738335043478,9.033230787427295,13.670572865211664,0.33975872649246786,0.660241273507532,7.005822158967439,9.766189197650059,1.628782205382917,1.0950677233648283,2.02735002965227,1.7331777086702915,0.828748049444803,0.7471358101799463,-0.7686339070227288,0.001904263155125403,0.13822989852320228,0.2351328139094866,4.548084078676629,0.586148909167708,1.2664294622455594,1.406385961895044,1.5769446574313843,0.687515491116148
0,117.9162726726715,65.94827586206897,5.3259458061064215,1.5949481650269413,1.6066902732279216,0.08075943967429344,0.02418483492066996,64.0,2.9652,0.04633125,4.75,62.0,69.0,0.0,0.0,60.0,80.0,1.8125,0.0,1.13610158746593,7.27399667094523,0.15618670709651253,25.9621190662962,6.402593527899077,2.121310247290436,186.28977602941345,0.5862068965517241,0.5675675675675675,0.8571428571428571,0.15384615384615385,45.90163934426229,46.28930176334574,45.503348914972655,59.45945945945946,0.5655172413793106,0.43448275862068975,0.8556534679079242,0.7499999999999999,0.38461301543891235,0.6153869845610878,4.511127338399419,5.706203440613353,0.38893371403187843,0.6110662859681213,3.246722402700721,4.069598119327489,1.788657380772285,0.5687484400813965,1.310808074155493,1.5951822941961913,1.181798266929209,-0.313750425186349,0.0,0.00037291224937255845,0.02630893104649442,0.21189250801604187,3.45560236891801,0.5854660732462812,1.208532325795175,1.3668675946509878,1.4324112837077063,0.4039986893191429
0,118.44724140051133,65.77966101694915,3.311775212106505,1.137147065368355,1.140599814608125,0.050346492531379496,0.017287213825491615,65.0,2.9652,0.04561846153846154,5.0,63.0,69.0,0.0,0.0,61.0,74.0,1.2553191489361701,0.0,0.8065258635295242,4.520789511804584,0.1784037636398558,11.45466673547848,5.605262913728114,1.765952568214561,101.36085516515706,0.6440677966101694,0.625,0.84,0.5555555555555556,43.13725490196078,43.58360337569872,42.669024953242676,57.49999999999999,0.4533333333333333,0.5466666666666666,0.5461186812727501,0.5997075310574459,0.40451361200472485,0.595486387995275,2.875284723296697,3.4885922046033095,0.40603613294117924,0.5939638670588209,2.0694815599635636,2.5029906804486903,1.8407239601453904,0.6929530503936423,1.1551656370908558,1.501642162287677,1.0147894546782155,-0.8074144716536296,0.0,0.0004535284458375485,0.046305501589015495,0.4523852656891596,3.3398996036545894,0.775378225426526,1.5492892441619586,1.292114582786956,1.5074595915362974,0.4985290719798171
0,116.32315930129094,67.0701754385965,2.7442124105808507,1.4267845968170128,1.4378916744777637,0.04091553947243225,0.021273011252568592,66.0,1.4826,0.022463636363636363,3.0,65.0,69.0,0.0,0.0,64.0,76.0,1.1176470588235294,0.0,1.0167429536349064,3.719638999380757,0.27334452451008634,11.881241855310511,3.6583867988294028,1.7818319464589545,54.43151284698229,0.6842105263157895,0.787878787878788,0.9230769230769231,0.6666666666666666,53.84615384615385,53.75141018804024,53.93653789843451,48.484848484848484,0.5789473684210527,0.4210526315789474,0.7745966692414833,0.6605782590758162,0.5228098244037841,0.4771901755962159,2.6895068983393986,2.5694876784096614,0.5267217800537671,0.4732782199462329,1.9790714181422573,1.8759838173426109,1.6058535501212257,0.9952233019825139,0.6554029536652042,1.153014604656461,1.0895454110529847,-0.9351202858038716,0.0,0.0008829320716008117,0.08988717535172105,0.44812992911139915,2.795094133696978,0.8295482527023667,1.3735941790575261,1.40627899850052,1.869170717867348,0.613988422543657
0,105.95813952390974,73.6923076923077,11.902444075159211,5.399709505621394,5.453403326651831,0.16151542064412291,0.07327371980488322,69.5,11.119499999999999,0.15999280575539565,18.25,63.2,84.0,0.0,1.9230769230769231,60.0,101.0,2.888888888888889,0.0,3.856138472820786,16.55585910148535,0.23291684528015966,200.5645693171337,4.293377745165528,3.009224325240891,284.32222807365343,0.4423076923076923,0.38095238095238093,0.5625,0.1111111111111111,50.322580645161274,50.177927749086614,50.449765447652,71.42857142857143,0.7585743106926697,0.2414256893073302,3.3585711247493326,1.8947295321496416,0.45743757280920966,0.5425624271907903,11.197411496477804,12.194853273688127,0.472933845727004,0.5270661542729962,8.266257442804854,8.726524118077656,1.7072107753487145,1.0744146370403005,2.138382475187292,1.8742183087548687,0.8601001802580353,0.6045353991577436,-0.7458679892523792,0.002477922109660336,0.15452782774315957,0.30828093019386626,4.616506487821858,0.4940505078920664,1.1000768118650288,1.2252880056648818,1.8000908076516968,0.6577430444008953
0,108.90287304432873,71.62264150943396,3.443089037334507,1.3728129459672882,1.3813015481123214,0.04807263408291066,0.019167304040112295,72.0,4.4478,0.061775,6.0,68.0,75.0,0.0,0.0,65.0,78.0,1.606060606060606,0.0,0.9767276915336985,4.7524701840915045,0.2055200040608803,14.582862278145619,4.8657064044421405,1.8708128842594702,92.49649844661741,0.6037735849056604,0.6216216216216216,0.8695652173913043,0.36363636363636365,44.230769230769226,43.98771924416523,44.471980884641326,56.75675675675676,0.4999999999999999,0.4999999999999999,0.693103280083672,0.693103280083672,0.4533241767414863,0.5466758232585138,3.199807423649038,3.5138590327785257,0.4552287022140978,0.5447712977859023,2.3150766407726375,2.5325478731015116,1.499282040618497,0.6698818480533184,0.8294001925651786,1.1643411165918378,0.9562229755071623,-0.9829785498088637,0.0,0.0013133216461655543,0.07659331172927734,0.3991196486423241,3.503574880753185,0.7401811140147465,1.6708165253952576,1.4109669070108872,2.030537597277885,0.8645917667265206
0,103.08225032385714,75.76470588235294,6.589653208763318,3.243454948045371,3.2761351047369516,0.08697523645106864,0.04280957617761747,73.0,4.4478,0.06092876712328767,7.5,71.0,82.0,0.0,0.0,69.0,91.0,1.7586206896551724,0.0,2.3165773486427987,9.089621801252013,0.2548595969442547,66.15192580085954,3.923729033514596,2.527512601758363,142.66085186095904,0.47058823529411764,0.45652173913043476,0.7142857142857143,0.2222222222222222,50.81967213114753,50.872172818624016,50.76761671708559,56.52173913043478,0.6273764258555132,0.3726235741444866,1.83503322552359,1.4142135623730951,0.46216478446018705,0.537835215539813,6.179370551129237,6.666078613520294,0.47224277735512954,0.5277572226448703,4.558067975959703,4.818537334172718,1.7570385476306474,1.6995355207803158,2.2033826840895117,2.0057370758595603,0.42344153955375674,0.8443932220560466,-0.6162938966637223,0.0014304611600932347,0.22221304513297627,0.529593940870817,3.892289805419132,0.8266623703870868,1.5910452393528105,1.4247757545254525,1.85956141310069,0.778568184192166
0,105.42241444484446,74.03921568627452,6.496031971330576,2.701851217221259,2.7256154519368163,0.0877377199517636,0.0364921642156473,72.0,5.9304,0.08236666666666666,8.5,68.0,77.0,0.0,0.0,67.0,93.0,2.217391304347826,0.0,1.927301168971359,9.048903417609479,0.2129872626577895,54.78925692115613,4.695116447440888,2.4456655203211235,169.94262106928932,0.3137254901960784,0.3,0.4166666666666667,0.0,53.76344086021504,53.914218974116444,53.59278027668501,55.00000000000001,0.6191780821917808,0.3808219178082191,1.5185922589620928,1.1909522857523618,0.5366353043803351,0.46336469561966487,6.62881003265138,6.159669683696108,0.5402264735681505,0.4597735264318494,4.808702782349892,4.436208852115942,1.6053940189774587,0.4966387331335702,1.6413436714322387,1.8046140105820998,0.8118677573483337,-0.08993349272737827,-0.17124928392173994,0.0005274776923417905,0.0333274628471744,0.3255398094807327,3.9891219805604297,0.6920992966761372,1.23030239014406,1.3949295432312172,1.5555272292035616,0.778568184192166
0,104.15793994222666,74.88461538461539,5.429237646097092,2.14201664188625,2.1633307652783933,0.07250137585954,0.028604228397042884,74.0,5.9304,0.08014054054054054,9.0,70.0,80.0,0.0,0.0,68.0,88.0,2.1666666666666665,0.0,1.5297058540778352,7.602089496045305,0.20122176342091289,36.53345783488991,4.969641369796635,2.269660889415485,151.1186338257728,0.4423076923076923,0.3902439024390244,0.6875,0.25,49.99999999999999,49.99918916985982,50.00067494357665,51.21951219512195,0.512820512820513,0.48717948717948717,1.0954451150103321,1.067707825203131,0.4923511329902969,0.507648867009703,5.334214171782928,5.41644937901505,0.49314768950309823,0.5068523104969018,3.850574037104716,3.9037113030699717,1.8743558604366488,0.47953243493314424,1.5084282235588313,1.7481944410254036,1.0,-0.9403372523883595,0.0,0.0009995167758710373,0.041477085262881054,0.5595796180824868,3.933626199277108,0.7923027396226482,1.6048857482795098,1.2401497380760709,1.903148693521845,0.6577430444008953
0,102.00159420757349,76.5,6.786090215150641,3.2639027596559607,3.2974686230088515,0.0887070616359561,0.04266539555105831,74.5,5.1891,0.0696523489932886,9.75,71.0,82.0,0.0,0.0,66.0,93.0,1.8518518518518519,0.0,2.331662424079426,9.40457353638965,0.24792856529404467,68.88975706092339,4.03341986355624,2.545124763181257,151.73037483979746,0.5,0.38888888888888884,0.5,0.08333333333333333,50.98039215686273,50.997965484057296,50.95435629498232,55.55555555555556,0.5938697318007662,0.40613026819923376,1.796988221070652,1.4860462083439174,0.5483226358684323,0.45167736413156795,6.96397485040421,6.3205266935832345,0.55096061086041,0.44903938913958985,5.085573339542406,4.591154049780488,1.7948744012515505,0.38762583930986283,1.5650778989364027,1.7190015652516115,1.0,0.6180416263047928,-0.10290659005277424,0.0007563745424913684,0.03497108626971155,0.4329160594824639,4.048367439558378,0.7739560761961858,1.4651414438847594,1.2659981143124648,1.759980157018365,0.6772627427729669
0,104.9569045742279,74.27450980392157,4.104039139055811,1.8601075237738274,1.870174061526938,0.05525501480777358,0.02504368630212914,73.0,2.9652,0.04061917808219178,5.5,71.0,77.0,0.0,0.0,68.0,85.0,1.3076923076923077,0.0,1.3224127609048852,5.571227102584441,0.23736471993601377,23.145563911586695,4.2129259995738595,2.071437876230198,93.88467004003412,0.6862745098039216,0.7027027027027026,0.9230769230769231,0.4,56.71641791044776,56.380417934521375,57.05687794446859,56.75675675675676,0.7398843930635838,0.26011560693641617,1.1428571428571428,0.6776309271789384,0.4561043204965513,0.5438956795034486,3.762555850829625,4.1087400621065315,0.471375646233957,0.5286243537660431,2.780552910806755,2.944565211659318,1.5410381140414362,0.22523984933415986,1.3157982647072763,1.4284181893743564,1.0154425673365501,-0.06871905944810419,0.0,0.0002686513807269526,0.01076904179686284,0.37848510080523035,3.5053762067749967,0.782146929679932,1.5348088095442323,1.444057264827446,1.858244026719671,0.44489610525266626
0,112.77851362511406,68.92727272727272,3.7458843857825923,1.509230856356236,1.5140848160485194,0.054345460622010705,0.02189598973874782,68.0,2.9652,0.043605882352941175,4.5,65.8,71.2,0.0,0.0,64.0,79.0,1.3414634146341464,0.0,1.0706196407194943,5.04724361055524,0.2121196683434341,16.976155549992423,4.714320024208891,1.9368094559131346,95.1772864812038,0.45454545454545453,0.43243243243243246,0.6875,0.07692307692307693,42.37288135593221,42.81360489479939,41.920812713584674,62.16216216216216,0.5121951219512194,0.4878048780487804,0.7709342531250699,0.7523547938632787,0.31874484227947814,0.6812551577205218,2.8495471665291663,4.165903144579373,0.3271726606278847,0.6728273393721154,2.087373789827293,2.993391617034544,1.621592448894,0.6528333512271889,1.7014457153495692,1.4624868555677066,0.9154953673683268,1.2025728615364715,-0.866033474442858,0.00010577656730440304,0.024086344352867373,0.30663249707975915,3.660537842359311,0.7278524462181772,1.7917469676456041,1.3334152894857594,1.5228054643309208,0.6306937869299629
0,105.79911060728583,73.6923076923077,4.5137630991484015,2.2622217085916954,2.2701818187528677,0.06125148255629355,0.030698206901557452,74.0,2.9652,0.04007027027027027,5.0,70.0,76.0,0.0,0.0,65.0,84.0,1.5294117647058822,0.0,1.6052609585665623,6.077957603294956,0.2641119045806317,30.6516023280493,3.786273858377733,2.1934232923738395,92.05124794273549,0.4423076923076923,0.41025641025641024,0.625,0.09090909090909091,58.0246913580247,57.846901369089935,58.198526738890145,53.84615384615385,0.685823754789272,0.31417624521072807,1.337908816025965,0.9055385138137416,0.4422842395203747,0.5577157604796253,4.042112515391164,4.539041202761777,0.45835536278830635,0.5416446372116936,3.0107037040434483,3.2728347835148264,1.6263989029384351,0.7461671551965106,1.779654867010345,1.6960858429938894,0.5850920405574467,0.31534266329258553,-0.6119977252207607,9.776884608968717e-05,0.03130401462706008,0.16272307230781324,3.7935451893704863,0.8232073449674328,1.7365649440898223,1.4040842304886707,1.8065450090295794,0.8769907258678603
0,104.77824887962487,74.23076923076923,8.033301727906384,2.7759471091757453,2.787788497336617,0.10822064503915337,0.037396178672833874,72.0,8.1543,0.11325416666666666,11.0,67.0,81.0,0.0,0.0,63.0,90.0,2.1666666666666665,0.0,1.9712641509805773,11.076118099626001,0.17797428063241214,68.59339118739474,5.618789391627876,2.5432523844278854,248.93749951438437,0.6346153846153846,0.6,0.8333333333333334,0.4444444444444444,41.57303370786517,42.247239192417126,40.90203285503403,67.5,0.6335877862595419,0.36641221374045796,1.57797338380595,1.2,0.3523946721271661,0.6476053278728339,6.575098217559171,8.913387436116132,0.3611229362112952,0.6388770637887049,4.781313447712344,6.359578428886341,1.6963800527088424,0.5023176955052229,1.3800969422420404,1.5442420188579766,1.0,0.8338586246932165,-0.1732245786188324,0.0022631022635865063,0.07556021119612552,0.27273505742474313,4.377478419689723,0.46570021313161925,1.3763695222284718,1.2693155586604858,1.4354830686353517,0.5481192036674126
0,105.90171500068794,73.71153846153847,6.505914468921573,3.013043539769882,3.0398658381128416,0.08826181904093967,0.04087614507384134,72.0,7.412999999999999,0.10295833333333332,9.25,67.2,79.80000000000001,0.0,0.0,64.0,89.0,2.6,0.0,2.1495097480269183,9.005357882296254,0.23869231807573874,60.81213745679937,4.189493855779192,2.490960378452231,150.9115660678915,0.40384615384615385,0.375,0.5333333333333333,0.0,53.09734513274337,53.07693733663746,53.10237945308749,57.49999999999999,0.6781857451403887,0.32181425485961124,1.7720045146669348,1.2206555615733703,0.4544344213052249,0.5455655786947752,6.070669459100939,6.6515744682424165,0.46651900407468033,0.5334809959253198,4.471746173569162,4.781916085972985,1.7432946317764972,1.2057918570366555,1.9535235439957215,1.9830050653711893,0.14450244071763407,0.0860028111545823,-0.4755500742491981,0.00029492764385363046,0.08280420046690898,0.48902108722991855,4.327668987655437,0.8335239954039958,1.7610770077598652,1.3152961989622185,1.9295872196553505,0.6577430444008953
0,91.33510993179907,85.54545454545455,10.16938987777821,5.574026142911465,5.627412734674678,0.11887703364034038,0.06515864779173869,85.0,10.3782,0.12209647058823529,12.75,76.0,91.8,0.0,2.272727272727273,71.0,110.0,3.142857142857143,0.0,3.9791817052239984,13.864476145236727,0.28700555747943524,173.3193728007117,3.484253088275661,2.9458172187242964,193.2293753054612,0.2727272727272727,0.2682926829268293,0.2727272727272727,0.0,54.65116279069768,54.47797202562129,54.797216659774804,53.65853658536586,0.6991017964071856,0.3008982035928144,3.3345235970146647,2.187627547301936,0.38593627367309175,0.6140637263269083,8.613135202672805,10.864511068718961,0.409867758388996,0.590132241611004,6.530893722859418,7.836559035955484,1.7139968517094188,2.244893664791478,2.191980740092997,2.1276123459296192,-0.1966657143096171,0.46836327173590675,-0.5286732486143645,0.0013769048650050456,0.3303566459721524,0.3328654487623548,4.453416561671607,0.8695338993362978,1.7063421918813468,1.4811321500665038,1.8986357026002143,0.9926239306613268
0,91.469687646826,84.95555555555555,6.93133712521865,4.356291166493893,4.399392135601315,0.08158780293874948,0.051277295969716245,84.0,5.9304,0.0706,8.0,79.0,89.0,0.0,0.0,75.0,105.0,2.25,0.0,3.110840012182457,9.050758322684615,0.3437104274882159,88.45298984695638,2.909425842293612,2.653682627276379,105.33004062549043,0.3333333333333333,0.3170731707317073,0.38461538461538464,0.1111111111111111,46.25850340136054,46.61110101536311,45.893004762957204,53.65853658536586,0.41437125748502984,0.5856287425149701,2.0058055274511255,2.384543250106382,0.38788529630777774,0.6121147036922222,5.636851929762777,7.081110544086603,0.3906919399206203,0.6093080600793795,4.230682893577811,5.283378324954706,1.5107123923644046,0.8214297053145829,1.6973085358105302,1.6831915125001884,0.5997391960265528,0.17898992361030874,-0.5171859176981376,0.0002941949477837127,0.049229508659926535,0.45057273883214854,4.146756984930102,0.9542128828065556,2.014620896814121,1.731420097132698,1.8442785885335573,0.9763294393474977
0,91.24661679727056,85.35555555555555,8.051413076302353,4.624539289092875,4.677495490024188,0.09432793242218326,0.0541797104944492,84.0,8.8956,0.1059,14.0,77.8,93.4,0.0,0.0,74.0,102.0,3.2142857142857144,0.0,3.3074887799655963,11.018183606151167,0.3001845765321165,114.48754887840371,3.33128374399679,2.7657283674024438,146.81878374217325,0.3333333333333333,0.3,0.4166666666666667,0.0,49.032258064516135,49.013855997771365,49.059381097015276,57.49999999999999,0.5993623804463337,0.4006376195536664,2.5608864744232065,2.0937337295445566,0.4302173052197542,0.5697826947802458,7.226931577439044,8.316960379481962,0.4442019706230953,0.5557980293769048,5.421562485108389,6.064468273645485,1.5890952955497353,1.481064644579841,1.9073819528904494,2.0183242286771024,-0.12958208826483286,-0.3932619912818165,-0.4250928876111779,0.0008875533935783129,0.15498244265235145,0.2643788967032976,4.180881575003209,0.997846421204054,1.926784655804831,1.4566071696611411,2.6119210321646325,0.9763294393474977
0,92.56741429703338,84.2,7.1782499766497905,3.1622776601683795,3.1869182924825408,0.0852523750195937,0.03755674180722541,83.0,7.412999999999999,0.08931325301204819,9.0,79.0,92.0,0.0,0.0,69.0,97.0,2.5,23.4375,2.253491535701857,9.728013644699455,0.23164970959202208,68.86998286589419,4.316862739699457,2.5450000848993612,167.97799853636397,0.35555555555555557,0.3076923076923077,0.5,0.0,44.73684210526317,44.01136288165504,45.38972043989018,61.53846153846154,0.5431818181818183,0.4568181818181817,1.6670542185069628,1.528793413880888,0.31338929936512716,0.6866107006348731,5.445857245448609,8.0608242961656,0.3251755291887122,0.6748244708112878,4.027184556563491,5.801469539520967,1.7549521742295853,1.1914333333474483,2.0142489466614375,2.154294664995595,0.18125286694775333,-0.3849387133416453,-0.3824561018947778,0.0008860047838550692,0.11960173183076636,0.28765036642766306,4.203538241862184,0.8085210154880491,1.67426126028038,1.4349502647082548,2.0785627797940873,0.7322470795106233
0,104.59356051245263,74.68627450980392,2.760363715733355,1.7320508075688772,1.7477682562488142,0.03695945116891602,0.023191018951434165,74.0,2.9652,0.04007027027027027,3.0,72.0,77.0,0.0,0.0,70.0,81.0,1.1590909090909092,0.0,1.2358587859361239,3.7064753046086074,0.33343235402093874,14.390630856532539,2.9991090784705388,1.8650499429189349,44.464494940714125,0.7450980392156863,0.75,0.9629629629629629,0.3333333333333333,53.2258064516129,53.31637608800174,53.13440977108881,47.22222222222222,0.5533333333333332,0.4466666666666666,0.9202927661946517,0.8268454930564446,0.5458090201437993,0.4541909798562006,2.7383027664625263,2.497930572065033,0.5465633019674936,0.45343669803250647,2.0426992946009612,1.8605551069835176,1.429298470117802,0.43036300135037964,1.0964808308477005,1.2445597736466445,1.0,1.0813715771789703,-0.1559208334956619,0.00047707138558644914,0.031021652043804446,0.4075562275647724,3.282419157423834,1.0403650598988545,1.9898885222727225,1.5440432437026104,1.8740465953457697,1.0010162368184992
